,home_times,away_times,home_win,away_win,home_goals,away_goals,home_r_win,away_r_win,home_Ave_goal,away_Ave_goal,result
711,0.4252457278724358,-0.2713200367896716,0.0542661635204079,-0.5570620777727983,-0.026806183483975947,-0.4597038907041096,0.014774008736851287,-0.74816660966587,-0.3461570585250423,-0.4948874601254925,-1
712,-0.6163748341790203,-1.0924201481268356,-0.9157766558858483,-0.8910024885158168,-0.7972023810906792,-1.0251308414740588,-1.4229219223140754,-1.0156111335695366,-1.020729569711751,-1.8465535975261484,1
713,-1.241347171409894,-1.2352201674898207,-1.0423039801562295,-0.9466592236396532,-1.0810325591563068,-1.0251308414740588,-1.1027464971096197,-1.2257461166367039,-1.020729569711751,-1.121269328677016,0
714,1.615669227359814,-0.878220119082358,1.6569456042785702,-0.8910024885158168,1.797816389795058,-0.8837741037815714,1.1610014633573604,-1.4884148454706618,1.2502562029364135,-1.1665995954800867,1
715,-1.241347171409894,-1.021020138445343,-1.0001282053994358,-0.779689018268144,-1.1080640046863666,-0.8837741037815714,-0.6491646447366398,-0.17507120130086987,-1.346222599585058,-0.5773061270401666,0
716,0.8418939526930183,-0.48552006583414914,0.7290785596291078,-0.6127188128966348,0.4732755588221297,-0.583391036185036,0.7334402787617189,-0.6420378303390185,0.12633924038393923,-0.5168657713027386,-1
717,-1.0032624715124183,-0.6283200851971342,-0.957952430642642,-0.779689018268144,-0.9864224998010976,-0.7954261427237669,-1.0595482254550506,-1.180064598578624,-1.121477412291584,-1.2316386739366665,1
718,-0.14020543438406893,-0.7354200997193729,-0.030085385993179597,-0.5014053426489619,-0.09438479730912536,-0.583391036185036,0.7206525494297582,0.5604012394342138,0.5025778100953254,0.3292992090212494,1
719,1.615669227359814,-1.1995201626490744,1.9100002528193327,-0.9466592236396532,1.8383635580901476,-1.0074612492624977,1.4855829723949054,-1.3758425331132513,1.3084866073632897,-1.0694633094735067,1
720,-1.360389521358632,-0.37842005131191037,-1.0423039801562295,-0.22312166702977984,-1.0810325591563068,-0.2476687841653787,-0.49797069394564686,0.6654687309677971,-0.08041637229997552,0.6194129165609024,-1
721,-1.449671283820185,-1.306620177171313,-1.1688313044266108,-0.9466592236396532,-1.2026740640415756,-1.0251308414740588,-2.4634920542285577,-0.7004086589687866,-1.725964467770583,-0.21466399261560012,-1
722,-1.360389521358632,-0.2713200367896716,-1.1688313044266108,-0.39009187240128906,-1.2161897868066056,-0.4066951140694269,-2.4634920542285577,-0.17507120130086987,-2.4311993658294146,-0.2970826595302742,0
723,-1.360389521358632,0.5497800745474923,-1.0844797549130234,0.3334456842085843,-1.1080640046863666,0.4237757198739358,-1.1531444807066171,0.42531446460532035,-0.5505729710058631,0.44586275222914573,0
724,0.24668220294932905,-0.1285200174266866,0.09644193827720164,-0.33443513727745267,0.08131959863626312,-0.2299991919538178,0.3443956033184574,-0.2318644399676718,0.18824454124624607,0.005861629669608571,0
725,0.7823727777186493,-0.23562003194892536,0.6447270101155204,-0.6683755480204712,0.5949170637073986,-0.5127126673387923,0.6667827047405228,-1.1639417098522427,0.44197984848434424,-0.7586271942524496,1
726,0.3359639654108824,0.5854800793882385,0.26514503730437666,-0.111808196782107,0.36514977670189064,-0.053303269838208725,0.5741318662086682,-0.5068632798279752,0.7103015437053807,-0.6441086254867971,0
727,-1.3306289338714474,-0.6997200948786267,-1.0844797549130234,-0.6683755480204712,-1.1891583412765458,-0.7070781816659624,-1.284179238058811,-0.4752640342539652,-2.078581916799999,-0.551403117438412,1
728,0.4252457278724358,-0.9853201336045968,0.0542661635204079,-0.8353457533919804,-0.026806183483975947,-0.8837741037815714,0.014774008736851287,-0.8216403799690755,-0.3461570585250423,-0.7586271942524496,-1
729,1.615669227359814,-0.9853201336045968,1.6569456042785702,-0.779689018268144,1.797816389795058,-0.9191132882046932,1.1610014633573604,-0.336713495967921,1.2502562029364135,-1.0933737798751262,0
